author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,border closure,,,,
269426655,2019-11-04 13:11:43+00:00, ,1.19134E+18,en,0,0,0,4, ,"RT @virtuousmaryam: Sorry sir, China border closure was accompanied by a great famine and the borders got reopened. Terrible classical econ‚Ä?
184349229,2019-11-04 06:54:18+00:00, ,1191247277890965504,en,0,0,0,4, ,RT @virtuousmaryam: Sorry sir",border closure,,,,
9.59199E+17,2019-11-04 06:40:49+00:00, ,1.19124E+18,en,10,0,3,4, ,"Sorry sir, China border closure was accompanied by a great famine and the borders got reopened. Terrible classical economy.

Dubai, Singapore, India or Malaysia got it right without border closure. This is 21st century Mallam! https://t.co/usqvxeXxMd",border closure,,,,
3223209482,2020-02-21 15:19:59+00:00, ,1.23087E+18,en,0,0,1,0, ,"@JackHughman4 @CitizenMatrix @Reuters I don‚Äôt need to google anything. I am a health care professional who lived through SARS, in Hong Kong, and have spent time in Singapore, which has less high rise, high risk buildings than HK. Yet despite an incomplete border closure here, we have less cases than Singapore?",border closure,,,,
4521330855,2020-02-06 19:49:12+00:00, ,1.22551E+18,en,0,0,0,2, ,"RT @nyakoshiro01: @TheEconomist The closure applies to travellers coming from infected cities &amp; across the border, not to imported goods. T‚Ä?
2175833178,2020-02-06 19:47:34+00:00, ,1225506338115117056,en,0,0,0,2, ,RT @nyakoshiro01: @TheEconomist The closure applies to travellers coming from infected cities &amp; across the border",border closure,,,,
1.16945E+18,2020-02-06 18:07:20+00:00, ,1.22548E+18,en,6,0,0,2, ,"@TheEconomist The closure applies to travellers coming from infected cities &amp; across the border, not to imported goods. This is a mandatory measure to prevent a community outbreak, which is already applied by countries like Japan, Singapore, Italy etc.",border closure,,,,
56789832,2020-02-06 07:13:14+00:00, ,1.22532E+18,en,0,0,0,1, ,RT @graham_euan: ‚ÄúWe see in Australia's border closure policy traces and resonance of America's strategies for the international isolation‚Ä?,border closure,,,,
3220070977,2020-02-06 06:49:30+00:00, ,1.22531E+18,en,10,1,2,1, ,‚ÄúWe see in Australia's border closure policy traces and resonance of America's strategies for the international isolation of China‚Ä? Then why not Singapore too? https://t.co/vBAE6NlcW5,border closure,,,,
213194342,2020-02-04 11:53:07+00:00, ,1.22466E+18,en,0,0,0,4, ,RT @harriszainul: So another one gets it/is from Singapore. Wonder why no one is calling for a border closure with the island state... http‚Ä?,border closure,,,,
215370277,2020-02-04 11:51:00+00:00, ,1.22466E+18,en,7,0,1,4, ,So another one gets it/is from Singapore. Wonder why no one is calling for a border closure with the island state... https://t.co/r9QHcMnGHo,border closure,,,,
282135000,2020-02-03 10:40:58+00:00, ,1.22428E+18,en,0,0,0,0, ,Makes me laugh when pro CCP munters call Hong Kong xenophobic for wanting the same #Coronavirus border closure that Singapore has ie to all regardless of race/nationality. China accepts literally zero refugees  https://t.co/FgYcNrYXX0,border closure,,,,
1.16152E+18,2020-02-01 09:08:11+00:00, ,1.22353E+18,en,0,0,0,4, ,"RT @nyakoshiro01: @rachel_cheung1 While we are racing with time, CE Carrie Lam &amp; her team are slow to react. Countries like Singapore and J‚Ä?
1196780962144636928,2020-02-01 06:55:58+00:00, ,1223500221088292864,en,0,0,0,4, ,RT @nyakoshiro01: @rachel_cheung1 While we are racing with time",border closure,,,,
1.18909E+18,2020-02-01 06:08:34+00:00, ,1.22349E+18,en,0,0,0,4, ,"RT @nyakoshiro01: @rachel_cheung1 While we are racing with time, CE Carrie Lam &amp; her team are slow to react. Countries like Singapore and J‚Ä?
143247248,2020-03-29 08:51:42+00:00, ,1244185454225657856,en,0,0,0,0, ,#Covid19 @nzlabour #Cindy19 ",border closure,,,,
399774230,2020-03-27 13:33:04+00:00, ,1.24353E+18,en,0,0,0,0, ,"-Global cases nears 538k
-US cases nears 86k ~1300 deaths
-China border closure begins
-Netherlands ~1k new cases, 112 new deaths
-Hong Kong- 65 new cases, largest daily jump
-Singapore-  standing too close to somebody illegal
-All of Russia on lockdown

https://t.co/Ni9VJqScuW",border closure,,,,
211830847,2020-03-26 10:32:50+00:00, ,1.24312E+18,en,0,0,0,1, ,RT @GraceHousden94: @chlomo_louise @UKinNZ @LauraClarkeUK @SingaporeAir Our 00:55 flight was one of the only flights not to be cancelled wh‚Ä?,border closure,,,,
1094849618,2020-03-26 10:22:16+00:00, ,1.24312E+18,en,1,0,1,1, ,@chlomo_louise @UKinNZ @LauraClarkeUK @SingaporeAir Our 00:55 flight was one of the only flights not to be cancelled which we thought was odd. We heard nothing post Singapore border closure and had a phone call out of the blue today to ‚Äòmodify our booking‚Ä?,border closure,,,,
108596980,2020-03-26 05:09:10+00:00, ,1.24304E+18,en,0,0,1,0, ,"@IndiainSingapor @JawedAshraf5 @IndianDiplomacy @MEAIndia @DrSJaishankar @PMOIndia Hi  I am Sharada Mohan currently in Singapore with EP. I have a personal emergency with my child back in Bangalore, India and I need to travel immediately, but unable to do so due to the border closure.  Can I also register?",border closure,,,,
108596980,2020-03-26 05:06:02+00:00, ,1.24304E+18,en,0,0,0,0, ,"@DrSJaishankar @IndiainSingapor @MEAIndia Hi, this is Sharada Mohan, work pass holder in Singapore. I need to go to Bangalore, India due to a personal emergency with my child and I am unable to do so due to the current border closure of India.",border closure,,,,
1453737296,2020-03-25 09:22:40+00:00, ,1.24274E+18,en,0,0,0,0, ,"""The closure of ports means fewer travel routes are viable, severely limiting any crew changes or resupplying."" Details of border closures and other maritime COVID-19 restrictions in Singapore, India and Australia: https://t.co/GTmo92NMhy #coronavirus #covid19  @SafetyatSeaMag https://t.co/ZbU9Qxb3Xy",border closure,,,,
8.65548E+17,2020-03-25 08:18:30+00:00, ,1.24273E+18,en,0,0,0,0, ,"I think that Coronavirus: An unprecedented Singapore border closure, in unprecedented times",border closure,,,,
80894996,2020-03-25 07:33:42+00:00, ,1.24272E+18,en,0,0,0,1, ,RT @HappyLozza: @VickiTreadell I need to get back to Scotland couldn't go via Dubai as flight cancelled to Glasgow then tried any uk airpor‚Ä?,border closure,,,,
164032756,2020-03-25 02:13:02+00:00, ,1.24264E+18,en,0,0,0,0, ,Singapore has closed its borders and airport for the first time in history. Changi airport is a hub of international travel. This is unprecedented. https://t.co/LN9AP9kxlJ #Singapore #Coronavirus @realDonaldTrump take this seriously #STEPITUP,border closure,,,,
8.64964E+17,2020-03-25 01:58:09+00:00, ,1.24263E+18,en,0,0,0,0, ,"Coronavirus: An unprecedented Singapore border closure, in unprecedented times",border closure,,,,
1.02434E+18,2020-03-24 23:38:45+00:00, ,1.2426E+18,en,0,0,0,1, ,RT @gibbonape: #Travel confusion: Sydney yesterday #SingaporeAirlines turned me &amp; others away as flight cancelled thanks to Singapore borde‚Ä?,border closure,,,,
36063034,2020-03-24 23:35:56+00:00, ,1.2426E+18,en,0,0,0,1, ,"#Travel confusion: Sydney yesterday #SingaporeAirlines turned me &amp; others away as flight cancelled thanks to Singapore border closure. Managed to get on LHR flight via Tokyo, where departure of flight for #Singapore just been announced. What is going on? #CoronavirusLockdown",border closure,,,,
188337762,2020-03-24 19:29:03+00:00, ,1.24253E+18,en,0,0,0,5, ,"RT @mtdtl: Our series on policy choices in East Asia against #COVID19 continues with Singapore: intrusive digital tracing, border controls‚Ä?
917672895987552259,2020-03-24 17:13:42+00:00, ,1242499846130540548,en,0,0,0,5, ,RT @mtdtl: Our series on policy choices in East Asia against #COVID19 continues with Singapore: intrusive digital tracing",border closure,,,,
386238149,2020-03-24 16:38:44+00:00, ,1.24249E+18,en,0,0,0,5, ,"RT @mtdtl: Our series on policy choices in East Asia against #COVID19 continues with Singapore: intrusive digital tracing, border controls‚Ä?
3322810599,2020-03-24 16:31:23+00:00, ,1242489195790131202,en,2,0,1,5, ,Our series on policy choices in East Asia against #COVID19 continues with Singapore: intrusive digital tracing",border closure,,,,
456396772,2020-03-24 16:20:50+00:00, ,1.24249E+18,en,0,0,0,6, ,"RT @R_H_Ebright: ""Singapore shut its doors to tourists and short-term visitors""
""necessary to stem imported infections""

(Any nation that s‚Ä?
766027284323168256,2020-03-24 15:32:20+00:00, ,1242474335337615361,en,0,0,0,0, ,From #singapore """"no one knows how long the global pandemic will last""""",border closure,,,,
18850817,2020-03-24 15:03:20+00:00, ,1.24247E+18,en,0,0,0,13, ,"RT @inquirerdotnet: At the stroke of midnight on Monday, Singapore did something it has never done before ‚Ä?close its borders to tourists a‚Ä?
756626345862586368,2020-03-24 12:01:24+00:00, ,1242421251320266758,en,0,0,0,6, ,RT @R_H_Ebright: """"Singapore shut its doors to tourists and short-term visitors""""",border closure,,,,
164573405,2020-03-24 10:11:52+00:00, ,1.24239E+18,en,0,0,0,6, ,"RT @R_H_Ebright: ""Singapore shut its doors to tourists and short-term visitors""
""necessary to stem imported infections""

(Any nation that s‚Ä?
865547958661431296,2020-03-24 09:58:26+00:00, ,1242390308408774656,en,0,0,0,0, ,why Coronavirus: An unprecedented Singapore border closure",border closure,,,,
121026611,2020-03-24 09:52:58+00:00, ,1.24239E+18,en,0,0,0,0, ,@MOM_sg Are there any exceptions to border closure if the employer is unable to defer bringing back the person to Singapore. He is employed here since last 4 years and has nowhere else to go and has been stuck in US as he went for company training. He has a residence here in SG.,border closure,,,,
8.64964E+17,2020-03-24 09:38:32+00:00, ,1.24239E+18,en,0,0,0,0, ,"Coronavirus: An unprecedented Singapore border closure, in unprecedented times",border closure,,,,
2326643328,2020-03-24 09:33:12+00:00, ,1.24238E+18,en,0,0,0,6, ,"RT @R_H_Ebright: ""Singapore shut its doors to tourists and short-term visitors""
""necessary to stem imported infections""

(Any nation that s‚Ä?
714373558567178240,2020-03-24 09:20:09+00:00, ,1242380674671104000,en,0,0,0,6, ,RT @R_H_Ebright: """"Singapore shut its doors to tourists and short-term visitors""""",border closure,,,,
106439973,2020-03-24 09:19:45+00:00, ,1.24238E+18,en,0,0,0,1, ,"RT @PawieSharpei: They locked borders just now.
When will be ban inbound flights from US and EU?
As I‚Äôve said over and over again, make pla‚Ä?
921009811969282048,2020-03-24 09:09:25+00:00, ,1242377973384142848,en,0,0,0,13, ,RT @inquirerdotnet: At the stroke of midnight on Monday",border closure,,,,
322556914,2020-03-24 08:47:42+00:00, ,1.24237E+18,en,2,0,0,1, ,"They locked borders just now.
When will be ban inbound flights from US and EU?
As I‚Äôve said over and over again, make plans on containment, ECQ, segregation and contingencies to restore critical industries.

 https://t.co/FuMKoNmHP5",border closure,,,,
145987218,2020-03-24 08:42:53+00:00, ,1.24237E+18,en,0,0,0,13, ,"RT @inquirerdotnet: At the stroke of midnight on Monday, Singapore did something it has never done before ‚Ä?close its borders to tourists a‚Ä?
352166758,2020-03-24 08:41:21+00:00, ,1242370909568208896,en,0,0,0,13, ,RT @inquirerdotnet: At the stroke of midnight on Monday",border closure,,,,
221316335,2020-03-24 08:35:01+00:00, ,1.24237E+18,en,0,0,0,13, ,"RT @inquirerdotnet: At the stroke of midnight on Monday, Singapore did something it has never done before ‚Ä?close its borders to tourists a‚Ä?
249474276,2020-03-24 08:26:30+00:00, ,1242367171763691522,en,0,0,0,13, ,RT @inquirerdotnet: At the stroke of midnight on Monday",border closure,,,,
140019457,2020-03-24 08:18:55+00:00, ,1.24237E+18,en,0,0,0,13, ,"RT @inquirerdotnet: At the stroke of midnight on Monday, Singapore did something it has never done before ‚Ä?close its borders to tourists a‚Ä?
853933220802383872,2020-03-24 08:16:26+00:00, ,1242364640278896640,en,0,0,0,13, ,RT @inquirerdotnet: At the stroke of midnight on Monday",border closure,,,,
1.19644E+18,2020-03-24 08:14:42+00:00, ,1.24236E+18,en,0,0,0,13, ,"RT @inquirerdotnet: At the stroke of midnight on Monday, Singapore did something it has never done before ‚Ä?close its borders to tourists a‚Ä?
1682492838,2020-03-24 08:08:40+00:00, ,1242362684906991617,en,0,0,0,13, ,RT @inquirerdotnet: At the stroke of midnight on Monday",border closure,,,,
15448383,2020-03-24 08:06:52+00:00, ,1.24236E+18,en,38,1,0,13, ,"At the stroke of midnight on Monday, Singapore did something it has never done before ‚Ä?close its borders to tourists and short-term visitors. #AsiaNewsNetwork  https://t.co/DysGqT2emq",border closure,,,,
283604227,2020-03-24 08:02:06+00:00, ,1.24236E+18,en,0,0,0,0, ,"Coronavirus: An unprecedented Singapore border closure, in unprecedented times https://t.co/LjkZZP0KhQ https://t.co/aktos4SXBq",border closure,,,,
1.2254E+18,2020-03-24 07:59:41+00:00, ,1.24236E+18,en,0,0,0,6, ,"RT @R_H_Ebright: ""Singapore shut its doors to tourists and short-term visitors""
""necessary to stem imported infections""

(Any nation that s‚Ä?
47791337,2020-03-24 07:10:30+00:00, ,1242348046521901056,en,12,0,2,6, ,""Singapore shut its doors to tourists and short-term visitors""""",border closure,,,,
391940195,2020-03-24 03:52:07+00:00, ,1.2423E+18,en,6,0,0,1, ,@VickiTreadell I need to get back to Scotland couldn't go via Dubai as flight cancelled to Glasgow then tried any uk airport via Dubai from Sydney with Emirates but now borders closed there and flights were full before border closure. HK and Singapore the same üò•,border closure,,,,
2426807064,2020-03-24 03:30:00+00:00, ,1.24229E+18,en,0,0,0,0, ,"An unprecedented Singapore border closure, in unprecedented times
https://t.co/aIq9YbZDpT https://t.co/UXTjVoU7EQ",border closure,,,,
185741133,2020-03-23 23:46:52+00:00, ,1.24224E+18,en,0,0,0,0, ,"Coronavirus: An unprecedented Singapore border closure, in unprecedented times https://t.co/pZouKa5Xty",border closure,,,,
8.66711E+17,2020-03-23 23:31:09+00:00, ,1.24223E+18,en,0,0,0,0, ,"#CoronaVirusUpdates: An unprecedented #Singapore #borderclosure, in unprecedented times https://t.co/4ZGHBHhDrS #coronavirus #COVID19 #COVID„É?9 #SARSCoV2",border closure,,,,
292299258,2020-03-23 19:19:30+00:00, ,1.24217E+18,en,0,0,0,0, ,"Given the closure of Singapore‚Äôs border including to transiting flights, such as the one I was able to take last week from the UK, has Australia been able to maintain the right for flights to transit, even if only for a fuel stop in Singapore in the coming days? https://t.co/0AzhNCJj5D",border closure,,,,
2983063441,2020-03-23 17:40:05+00:00, ,1.24214E+18,en,1,0,0,0, ,"@Brand_HK DON'T KEEP WASTE OUR $
Border closure in day1 when doctor and nurse asked than will not hv today

And now, #ShamefulHKGov close broder
Look at Taiwan &amp; Singapore, they can work, whole country not stopped, as they know what should do!
#BloodyCarrie
#WuhanCoronavirus",border closure,,,,
15748480,2020-03-22 15:57:42+00:00, ,1.24176E+18,en,1,1,0,0, ,"Example of #lockdown and #border #closure has to be learnt from #Singapore, #Japan, #SouthKorea https://t.co/0qcCoKzwfB",border closure,,,,
116280719,2020-03-22 08:57:07+00:00, ,1.24165E+18,en,0,0,0,12, ,"RT @UCUltrasound: The Border closure was a great start but we need more extreme measures in line with Singapore, Hong Kong and Taiwan.
Medi‚Ä?
924108612384854016,2020-03-22 07:47:17+00:00, ,1241632525014847489,en,0,0,0,12, ,RT @UCUltrasound: The Border closure was a great start but we need more extreme measures in line with Singapore",border closure,,,,
1.19343E+18,2020-03-22 05:26:15+00:00, ,1.2416E+18,en,0,0,0,12, ,"RT @UCUltrasound: The Border closure was a great start but we need more extreme measures in line with Singapore, Hong Kong and Taiwan.
Medi‚Ä?
43534928,2020-03-22 05:04:27+00:00, ,1241591550531911681,en,1,0,0,0, ,@justmrjacob @1NewsNZ @jacindaardern That‚Äôs a little hard to believe when the message a few weeks ago was ‚ÄúToughest border restrictions ever‚Ä?only to completely fail with compliance which lead to actual border closure.",border closure,,,,
